Date,Zone,Vessel,Sampler,Latitude,Longitude,Depth,trap.number,start.time,end.time,crab.number,Sex,shell.condition,carapace.width,chela.height,egg.colour,eggs.remaining,gonad.colour,missing.legs,Maturity,Barnacles,Spiroidea,cigarette.burn,L1,a1,b1,L2,a2,b2,L3,a3,b3,L4,a4,b4,L5,a5,b5,Commentaire,weight
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,4,9:10,11:10,99,1,3M,115.4,27.9,*,*,*,**********,*,1,*,*,42.64850855,7.963014932,12.73959164,62.05252639,0.9347878,16.11727325,61.1321627,0.246672079,10.05772008,47.35786875,-0.348944942,3.792676183,62.37233371,-1.653699221,9.865760293,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,4,9:10,11:10,100,1,3M,89.1,19.2,*,*,*,**********,*,*,*,*,39.48599146,6.603148499,4.55947414,63.18470953,-2.532795867,9.448569824,60.30474526,-1.795991897,6.53859523,48.35690972,-0.631369303,2.633003072,54.72454732,-0.671180039,9.306720553,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,4,9:10,11:10,101,1,3M,109.4,26.6,*,*,*,**********,*,*,*,*,44.04447316,7.200336341,10.63092895,57.59589935,1.323770338,11.20121772,55.01564075,-0.004893864,4.553234644,47.67641088,0.369350379,4.55735094,59.43978965,-0.830770624,12.18432351,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,4,9:10,11:10,102,1,4,132.5,31.3,*,*,*,**********,*,*,1,*,44.84761027,8.868335486,14.71210324,56.73378188,1.367632813,15.70746597,61.48300569,1.221933632,12.4035852,45.5299274,1.701025916,12.94701475,63.8063113,-1.300368834,12.59742677,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,4,9:10,11:10,103,1,4,128,35.6,*,*,*,**********,*,1,*,*,40.20996295,7.727572151,10.62278545,62.47469727,0.609018967,15.13870397,64.80191552,-1.202147249,11.50502109,44.95142444,1.252177723,11.28870174,58.15361697,-1.982911722,8.625270064,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,4,9:10,11:10,104,1,3,112.2,27.6,*,*,*,**********,*,*,*,*,43.10777398,7.881537445,12.10498962,61.03408911,-1.941628144,7.192940094,60.912904,-1.817443477,3.577176641,41.95356283,-0.257816051,-2.846928321,62.45187896,-2.207239272,2.452911811,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,4,9:10,11:10,105,1,4,123.3,29.9,*,*,*,********1*,*,*,*,1,44.71240231,10.69937836,17.0552804,56.19975672,2.654924106,12.30718082,55.55217684,-0.066953898,8.778332413,43.99970264,2.007623113,12.27656594,54.46563369,0.463193149,13.15375487,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,4,9:10,11:10,106,1,3M,126.4,31.9,*,*,*,**********,*,*,*,*,40.89486304,9.28820184,8.716739852,57.48526337,3.801921067,10.89430295,57.90678136,4.300256118,10.59913778,47.67897719,-0.205318465,1.620062093,62.74245349,-1.45029219,6.426133314,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,4,9:10,11:10,107,1,3M,108.3,25.2,*,*,*,**********,*,*,1,*,38.05516382,9.794502594,5.987547968,50.66028638,4.296713707,11.07010337,54.84085714,1.106280427,7.411236639,44.32457559,4.629146941,4.29288744,56.22071109,0.170019821,11.72652845,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,4,9:10,11:10,108,1,3M,103.8,23.4,*,*,*,***1******,*,1,*,*,41.30656925,8.245998775,7.970947063,59.24731231,-0.413589412,11.39010027,68.08910204,-1.55679581,12.73859363,48.17550458,-0.756458948,1.876149082,59.02150358,-0.847298376,13.75698117,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,4,9:10,11:10,109,1,3M,107,24.6,*,*,*,**********,*,1,*,*,41.7467895,6.96644574,7.430995691,60.85040607,1.395882882,14.2975506,59.78379461,0.513003446,6.758597918,49.4948947,0.088787872,1.99407125,58.70773059,-0.428751926,5.523461227,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,4,9:10,11:10,110,1,3M,104.5,27.4,*,*,*,*1*******1,*,*,*,*,41.16362386,7.65669134,6.866062889,57.68321091,5.161998723,11.00061203,59.01410729,-0.423800213,7.529577047,48.88395864,2.551550176,1.295626327,58.47112865,-0.075804064,12.62266892,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,4,9:10,11:10,111,1,3M,119.6,28.7,*,*,*,**********,*,*,*,*,42.01546254,8.619564366,9.283476825,64.79155436,0.970161517,14.24129284,58.97525281,-2.41797355,4.188673591,48.12619714,1.010477505,9.469231038,63.00840103,-1.104163733,8.082231512,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,4,9:10,11:10,112,1,4,124.7,33.5,*,*,*,**********,*,1,*,*,43.78648846,10.40912479,11.46073335,63.22037458,0.151033744,13.85841235,60.02581313,-1.509513962,4.52108936,48.02227704,1.004995801,7.248227182,58.48613618,-0.375797944,11.81822807,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,4,9:10,11:10,113,1,4,96.2,23,*,*,*,****11****,*,*,*,*,36.35515974,9.559186767,6.616012686,56.09880587,1.938629451,12.65173918,57.26589442,0.307589888,13.62260932,42.62581,4.533064943,13.50473667,55.30334381,1.612113258,16.28050615,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,114,1,3,132.6,30.7,*,*,*,**********,*,*,*,*,40.64138369,8.949655416,18.02166397,63.28250434,-1.439720073,8.55482343,57.53148235,-0.654468661,3.206747876,50.10535841,-1.174664587,-1.844805664,57.0325248,-1.548212048,-3.790980083,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,115,1,3,99.9,23.1,*,*,*,****1*****,*,*,*,*,41.46141419,6.49811833,10.36204083,56.15980996,-1.843833912,4.84119359,62.91828015,-2.569366268,4.532650106,46.34101691,-0.660889867,-2.8280344,61.27967834,-2.404749791,1.970032524,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,116,1,3M,105.8,26.7,*,*,*,**********,*,*,1,*,48.72786191,9.004522472,21.60224297,56.61162113,-0.999024928,8.624470174,56.7367323,-1.451023384,3.236283855,49.90831655,-0.944015858,-0.29248784,63.307329,-1.16559547,13.22717153,ORANGE,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,117,1,3M,118.5,30.2,*,*,*,**********,*,1,*,*,41.30656925,9.026069552,11.14498036,58.16118589,1.951690656,11.01298343,57.58533116,1.507428763,6.412702341,47.67127766,-0.064867214,0.869707118,62.0687498,-0.79314337,7.706331578,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,118,1,3M,109.6,27.9,*,*,*,****1*****,*,*,*,*,44.15251369,8.482266896,12.92698006,62.44849734,1.360825774,14.40240079,63.2841598,0.580886292,8.841272803,48.40335597,0.344776289,2.832379626,64.38215774,-1.118928014,10.48375319,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,119,1,3M,121.3,30.8,*,*,*,**********,*,1,*,*,43.57614065,6.495491833,10.10397277,53.36505968,4.050245157,12.06352779,56.67078245,-0.953141982,2.204701522,48.38829966,0.93113873,1.191394212,60.923457,-0.628627894,6.626020507,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,120,1,3M,116.6,29.5,*,*,*,***1******,*,*,*,*,46.03427122,7.717250855,14.84978427,55.59483454,1.482102095,10.69709325,61.70251036,-3.166262433,6.654666849,49.97412799,-1.259485441,3.705359753,62.25356186,-1.175591873,9.048717114,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,121,1,3M,120.1,31.7,*,*,*,**********,*,*,1,*,41.80601862,7.796691215,12.34495499,54.92577098,1.052096299,13.97592691,56.4474371,0.592237267,13.86037047,50.59582478,-1.422695497,4.784701461,56.36109082,1.415160279,23.33955379,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,122,1,3M,87.6,18.8,*,*,*,**********,*,1,*,*,40.07956791,7.231622913,6.6079288,63.31229206,-0.609594146,11.39875029,56.73083121,2.162573659,6.766990557,46.4359248,0.37093028,0.029039099,56.98469478,-0.564628127,3.991077389,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,123,1,3M,107.9,25,*,*,*,**********,*,*,1,*,41.61072653,9.280293909,12.47215505,57.90106567,-0.890117876,8.680555573,58.65548936,-2.137757142,3.397060894,49.24407057,-1.513918325,-0.551585181,65.59812641,-2.151448003,11.44685866,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,124,1,3,116.8,28,*,*,*,**********,*,*,*,*,42.36273998,7.705450118,9.97545569,61.18197952,0.024268352,8.430282534,63.81284611,-0.340154543,4.586201353,47.45105364,1.823577871,-0.91047093,63.87976626,-0.988667342,8.720911408,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,125,1,3M,94.7,22.8,*,*,*,**********,*,*,*,*,41.13813639,8.691313507,9.621611444,64.95780896,1.638115794,13.18385417,60.344044,3.662923887,6.860836917,47.63403697,1.107699854,0.883519109,58.19995236,-0.28653909,6.657208302,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,126,1,3M,119.4,26.9,*,*,*,**********,*,1,*,*,44.73215765,7.814165124,12.50914918,59.54933716,2.003157087,14.96490592,52.27643407,0.522621609,7.257365291,46.87067214,2.007798447,3.270087222,55.66176554,1.043300736,15.0740379,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,127,1,3,103.5,25,*,*,*,**********,*,*,*,1,41.86046458,7.600610411,9.445564407,63.33875127,-1.180279688,6.735539332,58.29056451,-1.804511387,0.81375934,45.76540379,0.453270803,-3.824177624,60.9463119,-1.731014803,-0.826051601,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,128,1,3M,114.1,28.3,*,*,*,********1*,*,1,*,*,45.28293851,7.476475585,10.95390497,58.1564555,3.984426917,15.98634265,58.92894491,1.338834267,12.34000965,49.93226319,2.149141913,4.840265521,63.662274,0.434707444,11.29557652,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,129,1,3M,103.8,25.7,*,*,*,**********,*,*,*,*,43.38200833,8.916184851,11.49738075,61.62573855,-0.607661581,14.15645898,60.00420261,0.149348308,6.848398235,65.26938287,-1.735154121,9.097991921,57.85816975,2.037369345,6.946877206,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,130,1,3M,118.6,29.6,*,*,*,**********,*,1,*,*,48.54479223,6.613738857,14.09844972,59.49734173,1.378167937,13.34478842,55.76596934,3.381958675,6.696939234,46.32092894,0.127494655,8.650605294,61.7033721,-1.338865826,6.554656359,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,131,1,3M,128.8,32.4,*,*,*,**********,*,1,*,*,46.41856888,6.889096891,14.09851594,53.30986631,2.294973206,9.430563195,56.14481852,0.829621122,7.634027897,49.95738845,0.938084573,5.106821385,65.58796651,-1.309813236,10.4257513,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,132,1,3,115.3,29.3,*,*,*,**********,*,*,*,*,43.47187852,9.986241014,11.86306775,58.81199442,-1.883672823,4.460353013,59.08339034,0.454845928,1.023053889,49.01346788,-1.369633756,-1.607234448,64.23937414,-2.178637417,2.424185868,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,133,1,3M,122.1,32.5,*,*,*,**********,*,1,*,*,46.24179031,7.740322152,12.56436815,58.34237828,8.050295119,15.6885551,55.54404579,4.690026215,7.322447374,46.75858651,0.758443539,9.437546424,61.91563988,-0.065346053,8.808683,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,134,1,4,109.4,28.8,*,*,*,**********,*,1,*,*,40.61704693,8.236122585,11.55547738,52.82120705,5.508208495,14.29228555,50.39224572,8.399521997,15.73254283,51.70921007,0.443364588,6.260911006,54.32388938,1.701867389,15.44320765,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,135,1,3M,119.6,31.6,*,*,*,****1*****,*,1,*,*,47.68410917,8.048310702,15.52074975,62.87816028,2.982226475,14.54392259,64.95145771,-0.553716281,10.75324001,50.91340846,-0.595317899,7.447834361,61.01391807,-0.712373254,13.05909572,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,136,1,3M,96.3,21.5,*,*,*,**********,*,1,*,*,40.82888579,10.18103,10.61294061,64.10581159,1.031309211,14.60682279,61.89335035,-1.076994845,6.154236056,48.98760731,-0.511685462,1.586974332,58.99098447,-1.530584159,5.678835159,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,137,1,3M,117.9,30,*,*,*,**********,*,1,*,*,46.87856898,10.84299145,12.76630761,54.32073301,5.869757463,9.392856026,60.26003841,1.492240326,7.283645503,51.07685853,2.025791931,3.293854459,62.91911555,0.975650734,9.220121084,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,138,1,3M,119.5,28.5,*,*,*,**********,*,*,*,*,47.56843881,7.333668712,10.4102325,60.76662276,3.711298841,14.55154813,61.3510515,1.427315932,7.994336955,48.01719913,4.251365775,1.323692394,60.93576517,1.004917594,8.377086877,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,139,1,3M,126.8,35.6,*,*,*,**********,*,1,*,*,51.14386265,6.989335571,12.61543055,53.55270861,5.327401015,9.348884835,56.72492918,0.976699803,5.028813505,50.04815835,1.949816664,1.68663918,61.18197952,1.030640027,8.33598745,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,140,1,3M,111.7,27.8,*,*,*,**********,*,*,*,*,46.22701338,8.171558083,9.412289826,62.62900611,0.708047829,11.90997224,61.31625178,-1.231372161,5.846931946,50.56765693,0.679437577,5.031249629,60.39132747,-1.30586565,4.769417555,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,141,1,3M,121.6,30.5,*,*,*,**********,*,1,*,*,41.4503815,10.24644088,7.688936913,56.89668003,3.876426659,12.93278297,56.41074028,0.124158301,6.9082895,50.20996883,3.050842527,5.668638958,54.60367892,2.499102609,16.96327219,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,142,1,3M,116.5,24.5,*,*,*,**********,*,*,1,*,42.39174807,12.27307106,10.99368233,59.06492737,0.817320739,11.67612706,59.23904126,0.812110125,7.921955024,49.23551349,0.838733812,0.903569527,63.76299116,-0.14324781,9.495985872,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,143,1,3M,109.7,25,*,*,*,**********,*,1,*,*,42.80690872,9.541207012,9.187101417,62.94834331,3.93559258,16.39273814,61.12516571,2.127903735,8.355560669,47.79169038,1.115469574,4.538616021,58.35179121,0.145427816,7.439573333,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,144,1,3M,112.8,27.2,*,*,*,**********,*,*,*,*,48.54604111,11.19501706,14.63123672,63.05421701,1.437824466,14.54851398,64.94589955,1.052312583,9.70547304,49.35510895,-0.019029092,2.991239491,61.80578335,-0.479692293,6.402821826,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,145,1,3M,109,26.3,*,*,*,*1******1*,*,1,*,*,45.54229357,6.410380011,13.54124809,66.14150378,2.503298195,16.61207378,60.3172538,5.674794843,9.331070431,46.4452663,2.276287452,7.637194133,58.23395784,0.669860236,9.7267352,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,146,1,3M,106.8,27.3,*,*,*,******1***,*,1,*,*,47.43942049,8.740665236,9.561337632,60.21707046,2.846173268,14.02648562,62.89738948,4.115777294,12.8019427,50.96914064,0.048944129,3.916141154,60.88650882,0.381862981,8.92336919,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,147,1,3M,136.3,33.6,*,*,*,**********,*,*,1,*,44.1668898,9.987357867,12.04679038,55.9342809,2.430406058,10.05194339,63.11494542,-0.270478074,9.497512091,50.61341759,-0.512502082,2.968490711,62.36386194,-0.09764305,6.597048138,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,148,1,3M,112.7,28.8,*,*,*,****1*****,*,1,*,*,41.63109863,12.04187799,11.96062282,57.27655494,2.218038434,11.60900211,53.184,0.636915245,4.52032589,48.54479223,1.282834861,3.215104403,60.23139849,-0.131409976,6.224826364,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,149,1,3M,131.1,30,*,*,*,**********,*,*,*,*,44.48428588,9.715912342,9.131410915,60.53371611,4.011708313,16.31531091,58.26038503,0.042726925,5.901060336,55.84165593,-0.88633594,4.903105611,62.31299281,-0.187912301,10.05883758,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,150,1,3M,123.8,31.4,*,*,*,**********,*,1,*,*,47.99179749,7.200208733,9.476420909,62.15658063,1.082461176,10.40166658,63.03339815,-1.35207767,6.102479788,55.11454415,-1.331652648,1.231815692,64.25472554,-0.174714548,10.52294094,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,151,1,3M,114.5,27.3,*,*,*,**********,*,1,*,*,46.69246633,9.48437582,11.13937141,63.80957884,0.963952745,13.04052591,62.43665938,-0.575444047,7.898181421,49.18779718,0.573578152,0.991876649,58.77386014,0.509855574,8.589484852,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,152,1,3,118,28.5,*,*,*,**********,*,*,*,*,44.99620772,10.87744912,8.784419766,64.2765306,0.461862192,9.926170344,64.16009975,-0.854208391,6.906179169,49.94662282,0.581839189,-2.194101123,64.81785058,-1.161539016,2.740073053,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,153,1,3M,113.9,25,*,*,*,**********,*,*,*,*,44.72651458,8.677632567,9.300581301,56.74361568,1.140879894,8.649893132,62.03629623,-3.44716986,5.351699981,50.56061124,-0.445303143,0.295996369,64.79394563,-0.959842526,7.47777965,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,154,1,3M,133.7,34.9,*,*,*,**********,*,1,*,*,45.63556663,10.83763802,7.930913774,58.97062459,2.902894046,12.06434793,60.344044,2.252437403,8.603446172,51.44259525,0.13324902,2.047801256,62.78438819,-0.929472076,7.196576302,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,155,1,4,119.5,29.3,*,*,*,**********,*,*,*,*,24.02207089,3.100416931,7.693304803,63.09332682,-0.609625185,15.40925865,61.66112419,-2.779562775,10.53840056,49.80034074,-0.521003925,6.275607754,57.24359421,-0.410456349,12.09621053,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,156,1,4,109.6,25.6,*,*,*,**********,*,*,*,*,39.45386291,7.338055391,7.222919906,53.75967045,3.996612431,15.97248493,56.65501552,-0.906965104,10.07829414,44.50987506,2.403341539,9.133199532,54.09272579,0.955385078,13.7529082,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,157,1,4,111.2,27,*,*,*,**********,*,*,*,*,40.58943994,8.86809058,11.37713006,58.71052716,1.019134228,16.52328625,56.22769317,-0.615158533,14.23278885,44.2601675,1.091166609,12.53609763,49.48761627,1.714714799,18.87957491,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,158,1,4,137.4,34.2,*,*,*,*1*1*****1,*,1,*,*,49.1485931,5.563297433,6.431707965,49.9346569,4.803249227,16.88316972,61.22475317,-2.339024947,18.13250403,50.19928521,-1.447676419,7.032214403,55.35243179,1.387173866,22.9853599,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,159,1,4,99.1,21.7,*,*,*,*********1,*,1,*,*,39.17327279,7.514204058,8.090635964,51.08842051,3.109235808,17.62714702,49.35510895,0.989337578,13.58937025,37.90159211,6.701347782,14.74665996,48.22599773,6.445074131,25.31250023,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,160,1,4,132,37.2,*,*,*,**********,*,1,*,*,47.30468241,9.513374689,20.64636358,54.49077306,2.818698784,16.04820513,51.24757058,-0.474870265,10.61074607,44.31599579,3.294203091,15.68971166,56.78587078,1.438504096,20.33261467,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,161,1,4,121.1,31.4,*,*,*,***1******,*,1,*,*,45.41564882,7.919853996,7.277292384,56.97687984,3.711192084,15.07764411,52.47341852,5.590634938,17.74284662,50.96798049,-0.512933936,5.888398698,55.44938647,2.064841005,16.3383505,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,162,1,4,112.9,28.6,*,*,*,**********,*,1,*,*,38.98633633,10.92514987,13.15663227,58.01616173,3.506491903,15.13859141,57.33658359,0.423253192,11.13454437,47.77890211,1.704660488,9.402911067,56.15681217,-0.380064069,11.71039856,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,163,1,4,101.5,25.3,*,*,*,***1******,*,1,*,*,39.72661605,7.982845747,7.44559143,41.44249841,5.794682853,9.119309638,48.1578132,2.099827112,15.22652718,42.24335088,5.240720009,15.01304949,47.01775393,2.763331405,13.17423196,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,164,1,4,126.1,31.9,*,*,*,******1***,*,1,*,*,43.86789203,12.84254133,17.94094672,55.59483454,3.623561564,18.08773642,61.03671934,-0.045760854,15.94767854,51.27172312,-0.34579689,8.413380297,53.11109221,2.541099655,20.14336252,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,165,1,4,121.9,31.3,*,*,*,********1*,*,1,*,*,39.46908634,8.830507532,9.396936209,55.38614064,2.906570466,17.87036085,55.44225142,-1.047755934,12.00671128,47.14588965,1.498181434,13.85259734,50.04577286,4.63425009,27.61744206,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,166,1,4,113.7,28,*,*,*,***7******,*,1,*,*,49.68959797,8.315768844,13.65647347,62.26120804,1.433006673,17.66719769,56.2805138,0.319000833,7.881223579,44.90797779,1.640494175,9.349016485,60.04201297,-0.211493718,16.62430774,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,167,1,4,100.7,20.5,*,*,*,**********,*,1,*,*,39.60572272,10.35244508,8.97341632,63.92133083,1.861904828,16.22029257,56.81434073,0.818869243,9.791383527,49.52278035,-0.950727053,5.747986927,51.01319624,1.248923902,16.93287524,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,168,1,4,117,30.1,*,*,*,****1*1***,*,*,*,*,42.01855406,10.20887237,13.41814979,54.76613044,4.252262023,18.51634219,51.27057339,5.890855411,17.69077765,47.10933252,1.593346641,8.924354653,56.30142139,1.633400951,17.83306423,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,169,1,4,113,26.7,*,*,*,****1*****,*,*,*,*,42.03091685,10.43746564,12.02266044,43.76755947,8.159573151,11.50070217,55.18340782,2.702179823,13.07190747,44.72369265,3.453622899,16.27131746,54.33861535,3.474550963,24.02336743,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,170,1,4,125.9,31.5,*,*,*,**********,*,1,*,*,42.76776532,5.224420108,12.99143288,54.39850754,1.991708448,15.67673085,52.75853433,0.546077023,13.18943576,50.63920358,0.401859887,9.033918001,52.12542406,5.128368335,18.07262986,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,171,1,4,114.9,27.1,*,*,*,**********,*,1,*,*,45.32032136,8.673242711,10.22041558,55.93126428,2.513004106,15.93495351,60.5594674,-0.106518379,14.44683127,43.49540612,2.418140241,14.10745244,59.1027667,-0.834476217,13.55542316,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,172,1,4,130.6,30.2,*,*,*,**********,*,1,*,*,41.39989229,7.615323309,11.96537873,53.92393444,4.451143118,17.51688148,57.21157451,0.150086991,12.51173214,43.37905716,2.621318816,12.30226271,53.06858242,4.864817653,25.22743922,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,173,1,4,95.6,22.1,*,*,*,**********,*,*,*,*,37.29486697,9.100718658,11.60972558,53.43527712,3.154245325,15.2930787,47.71232033,2.981995933,14.55023635,43.70778167,3.322181936,13.36096414,51.51572486,3.635256022,24.24742431,*,*
